t,x,y,z
6.307000000000000028e+01,1.049037823928588331e+01,6.328591550686967437e+00,3.391876742722143945e+01
6.307999999999999829e+01,1.006180932200518185e+01,5.673795467960053074e+00,3.363603007806324996e+01
6.309000000000000341e+01,9.614687141781974589e+00,5.081955362587221359e+00,3.327504423402773881e+01
6.310000000000000142e+01,9.157325885334483218e+00,4.557542900478035008e+00,3.284651811522482490e+01
6.310999999999999943e+01,8.697245287670609670e+00,4.102776323163928041e+00,3.236140485225379848e+01
6.312000000000000455e+01,8.241170632088884673e+00,3.717620447799689032e+00,3.183090248620392870e+01
6.313000000000000256e+01,7.795032750179453629e+00,3.399786667164065523e+00,3.126645396865577453e+01
6.314000000000000057e+01,7.363968021822119070e+00,3.144732949658117338e+00,3.067974716167890037e+01
6.314999999999999858e+01,6.952318375187653388e+00,2.945663839306368548e+00,3.008271483783336819e+01
6.316000000000000369e+01,6.563681276196607683e+00,2.796211171198052181e+00,2.948233033702264194e+01
6.317000000000000171e+01,6.200311261114819672e+00,2.692940923173643419e+00,2.887918260565648509e+01
6.317999999999999972e+01,5.863577870430432881e+00,2.631085473903638672e+00,2.827733493219972161e+01
6.319000000000000483e+01,5.554507990726619937e+00,2.606134928966408193e+00,2.768028136820072760e+01
6.320000000000000284e+01,5.273787213918363470e+00,2.613849018911932998e+00,2.709092040143481128e+01
6.321000000000000085e+01,5.021759837251133618e+00,2.650257099261704496e+00,2.651155495590165501e+01
6.321999999999999886e+01,4.798428863301797520e+00,2.711658150508818199e+00,2.594389239182700990e+01
6.323000000000000398e+01,4.603455999978245394e+00,2.794620778118008353e+00,2.538904450566189652e+01
6.324000000000000199e+01,4.435967360114767999e+00,2.896453088289673072e+00,2.484780692036210681e+01
6.325000000000000000e+01,4.294628684978714084e+00,3.016161772682404596e+00,2.432134989461680874e+01
6.325999999999999801e+01,4.178760911528069499e+00,3.152301263157310629e+00,2.381030649793756737e+01
6.327000000000000313e+01,4.087676885480938438e+00,3.303708442316249272e+00,2.331531648169312021e+01
6.328000000000000114e+01,4.020636323978566296e+00,3.469579953906254399e+00,2.283707296053021096e+01
6.328999999999999915e+01,3.976845815584952426e+00,3.649472202820182698e+00,2.237632241237146502e+01
6.330000000000000426e+01,3.955458820287119259e+00,3.843301355096434335e+00,2.193386467841651211e+01
6.331000000000000227e+01,3.955575669495083879e+00,4.051343337918496879e+00,2.151055296314287446e+01
6.332000000000000028e+01,3.976243566041767430e+00,4.274233839615771302e+00,2.110729383430406614e+01
6.332999999999999829e+01,4.016456575015570962e+00,4.512968255931749439e+00,2.072504726387901997e+01
6.334000000000000341e+01,4.075358983062525198e+00,4.768337763103591698e+00,2.036510663739337090e+01
6.335000000000000142e+01,4.153111435836460252e+00,5.040838313569190099e+00,2.002872040979319124e+01
6.335999999999999943e+01,4.250119920302974030e+00,5.331240808968370715e+00,1.971707962717864859e+01
6.337000000000000455e+01,4.366699643007491360e+00,5.640285006144965863e+00,1.943169143320668368e+01
6.338000000000000256e+01,4.503075030074957574e+00,5.968679517146100011e+00,1.917437906909152190e+01
6.339000000000000057e+01,4.659379727210332334e+00,6.317101809223501618e+00,1.894728187360347249e+01
6.339999999999999858e+01,4.835656599698273439e+00,6.686198204832645153e+00,1.875285528306975635e+01
6.341000000000000369e+01,5.031857732403359762e+00,7.076583881633245809e+00,1.859387083137418273e+01
6.342000000000000171e+01,5.247844429769520147e+00,7.488842872488133295e+00,1.847341614995759329e+01
6.342999999999999972e+01,5.483387215820867411e+00,7.923528065464918058e+00,1.839489496781715872e+01
6.344000000000000483e+01,5.738165812317328474e+00,8.381160397862972289e+00,1.836202633183186705e+01
6.345000000000000284e+01,6.012031600737497428e+00,8.860069124950198827e+00,1.837721529647426166e+01
6.346000000000000085e+01,6.305815411755148148e+00,9.358346929432508787e+00,1.844486664176185542e+01
6.346999999999999886e+01,6.620144359460938155e+00,9.874830592204851598e+00,1.857118177517899227e+01
6.348000000000000398e+01,6.955048899686694597e+00,1.040693930708195580e+01,1.876166881829403721e+01
6.349000000000000199e+01,7.309962830004455014e+00,1.095067468079679074e+01,1.902114260675877944e+01
6.350000000000000000e+01,7.683723289727891981e+00,1.150062073300286158e+01,1.935372469030924236e+01
6.350999999999999801e+01,8.074570759911374296e+00,1.204994389627268170e+01,1.976284333276518623e+01
6.352000000000000313e+01,8.480149063350499006e+00,1.259039301609854533e+01,2.025123351203060906e+01
6.353000000000000114e+01,8.897505364580915455e+00,1.311229935089098042e+01,2.082093692009229358e+01
6.353999999999999915e+01,9.323090169880064337e+00,1.360457657198106496e+01,2.147330196302188199e+01
6.355000000000000426e+01,9.752757327266337484e+00,1.405472076361919065e+01,2.220898376097510862e+01
6.356000000000000227e+01,1.018203407481687961e+01,1.445029296256916496e+01,2.302741235420419130e+01
6.357000000000000028e+01,1.060555843287648514e+01,1.477917010436994971e+01,2.392222951773368322e+01
6.357999999999999829e+01,1.101556819744299887e+01,1.502282057341628807e+01,2.488277043539578059e+01
6.359000000000000341e+01,1.140416954646451053e+01,1.516549848388371657e+01,2.589597543289532666e+01
6.360000000000000142e+01,1.176349356697543591e+01,1.519494509910712843e+01,2.694637348712441138e+01
6.360999999999999943e+01,1.208569625509819190e+01,1.510238883158140233e+01,2.801608222616669508e+01
6.362000000000000455e+01,1.236295851604224083e+01,1.488254524296070436e+01,2.908480792929532299e+01
6.363000000000000256e+01,1.258748616410361443e+01,1.453361704405934596e+01,3.012984552697056984e+01
6.364000000000000057e+01,1.275150992266611993e+01,1.405729409485084780e+01,3.112607860084443701e+01
6.364999999999999858e+01,1.284795443957488459e+01,1.345617479945167183e+01,3.204559874829790544e+01
6.366000000000000369e+01,1.287319950649438560e+01,1.274021946296797836e+01,3.286310543746979818e+01
6.367000000000000171e+01,1.282477261585831663e+01,1.193930435844951532e+01,3.356270955901099029e+01
6.367999999999999972e+01,1.270217499874742195e+01,1.108128916825210908e+01,3.413261006229433292e+01
6.369000000000000483e+01,1.250702586881073763e+01,1.019067351081613282e+01,3.456476315905847230e+01
6.370000000000000284e+01,1.224306242226625763e+01,9.288596940668593760e+00,3.485488232340739501e+01
6.371000000000000085e+01,1.191613983790008113e+01,8.392838948419317546e+00,3.500243829181223987e+01
6.371999999999999886e+01,1.153423127706692952e+01,7.517818960763464453e+00,3.501065906310997633e+01
6.373000000000000398e+01,1.110742788368971645e+01,6.674596340480336565e+00,3.488652989850360342e+01
6.374000000000000199e+01,1.064594484980960409e+01,5.876061342941151899e+00,3.464271968878377095e+01
6.375000000000000000e+01,1.015560482709982182e+01,5.146523155701313357e+00,3.429880377604574448e+01
6.375999999999999801e+01,9.646454750304172876e+00,4.494447948542068083e+00,3.386870988811826777e+01
6.377000000000000313e+01,9.128043827231952179e+00,3.924040027114072515e+00,3.336612119882214245e+01
6.378000000000000114e+01,8.608949321903999419e+00,3.436493074828140148e+00,3.280500334047881950e+01
6.378999999999999915e+01,8.096776554550464411e+00,3.029990152852803043e+00,3.219960440390828893e+01
6.380000000000000426e+01,7.598158901611952842e+00,2.699703700115793747e+00,3.156445493842993955e+01
6.381000000000000227e+01,7.118757795740552119e+00,2.437795533304486284e+00,3.091436795186411501e+01
6.382000000000000028e+01,6.663320189927934400e+00,2.235920332223500395e+00,3.025943753730689778e+01
6.382999999999999829e+01,6.235006840902558523e+00,2.089335197368348052e+00,2.960065712294351314e+01
6.384000000000000341e+01,5.835747182715254056e+00,1.991806825218031207e+00,2.894290041540633140e+01
6.385000000000000142e+01,5.466982269015494111e+00,1.937378893161033400e+00,2.829034029406344786e+01
6.385999999999999943e+01,5.129671977540749772e+00,1.920426570436275737e+00,2.764632480689360250e+01
6.387000000000000455e+01,4.824295010117440441e+00,1.935656518133444859e+00,2.701337717048761888e+01
6.388000000000000256e+01,4.550848892661488954e+00,1.978106889192840612e+00,2.639319577004971151e+01
6.389000000000000057e+01,4.308849541626087465e+00,2.043148471045747261e+00,2.578665484174230471e+01
6.389999999999999858e+01,4.097028134698237345e+00,2.127706670917863807e+00,2.519455036457371833e+01
6.391000000000000369e+01,3.914069941587116741e+00,2.229900262657482202e+00,2.461768979874699426e+01
6.392000000000000171e+01,3.758950455999129581e+00,2.347666876895793564e+00,2.405646200572752491e+01
6.392999999999999972e+01,3.630592014075840979e+00,2.479397821525768375e+00,2.351126100913947425e+01
6.394000000000000483e+01,3.527863794394450636e+00,2.623938081701985947e+00,2.298248599476707454e+01
6.395000000000000284e+01,3.449581817967929176e+00,2.780586319840278708e+00,2.247054131055570281e+01
6.396000000000000085e+01,3.394508948244576718e+00,2.949094875618353040e+00,2.197583646660960710e+01
6.396999999999999886e+01,3.361354891108336407e+00,3.129669765975381601e+00,2.149878613519344839e+01
6.398000000000000398e+01,3.348766023690395333e+00,3.322972438521450300e+00,2.103981980622120673e+01
6.399000000000000199e+01,3.355287999997083492e+00,3.529913892557109634e+00,2.059974049724128875e+01
6.400000000000000000e+01,3.380769839285705736e+00,3.750915697217444666e+00,2.017908881872492799e+01
6.401000000000000512e+01,3.425425514513883662e+00,3.986442675035681837e+00,1.977838560544175550e+01
6.401999999999999602e+01,3.489380613926019059e+00,4.237174494783651824e+00,1.939841127890416317e+01
6.403000000000000114e+01,3.572672341053747314e+00,4.504005671473712447e+00,1.904020584736429811e+01
6.404000000000000625e+01,3.675249514715378307e+00,4.788045566356460725e+00,1.870506890581759762e+01
6.404999999999999716e+01,3.796972569016047849e+00,5.090618386921692995e+00,1.839455963600101995e+01
6.406000000000000227e+01,3.937613553348358941e+00,5.413263186899802015e+00,1.811049680639188608e+01
6.407000000000000739e+01,4.096856132391343053e+00,5.757733866259201250e+00,1.785495877221051231e+01
6.407999999999999829e+01,4.274295586110862466e+00,6.125999171207476834e+00,1.763028347541871454e+01
6.409000000000000341e+01,4.469644377461569285e+00,6.519879579153633031e+00,1.743903676354057808e+01
6.409999999999999432e+01,4.684511305411266591e+00,6.938814080627889069e+00,1.728393261298850447e+01
6.410999999999999943e+01,4.920099089273588078e+00,7.384019517682771649e+00,1.716838869421709290e+01
6.412000000000000455e+01,5.177170377750798025e+00,7.856512765806328069e+00,1.709627152439587050e+01
6.412999999999999545e+01,5.456303404208870056e+00,8.356486044077305664e+00,1.707182980483421275e+01
6.414000000000000057e+01,5.757891986678819407e+00,8.883306915167457518e+00,1.709969442098149983e+01
6.415000000000000568e+01,6.082145527854319944e+00,9.435518285337272104e+00,1.718487844242736173e+01
6.415999999999999659e+01,6.429089015092749548e+00,1.001083840443794948e+01,1.733277712290117023e+01
6.417000000000000171e+01,6.798563020416814595e+00,1.060616086591401341e+01,1.754916790027306561e+01
6.418000000000000682e+01,7.190223700511593208e+00,1.121755460679840510e+01,1.784021039655270258e+01
6.418999999999999773e+01,7.603310923639153174e+00,1.184044348938771485e+01,1.821160846347080309e+01
6.420000000000000284e+01,8.035704004563168468e+00,1.246873419425670271e+01,1.866627667320307893e+01
6.421000000000000796e+01,8.486123622308646475e+00,1.309150506692322935e+01,1.921299196223545280e+01
6.421999999999999886e+01,8.952394769490554793e+00,1.369626573858841923e+01,1.985847191661793687e+01
6.423000000000000398e+01,9.431102929718736760e+00,1.426940663370617912e+01,2.060599110710020909e+01
6.423999999999999488e+01,9.917594077593227198e+00,1.479619896997731487e+01,2.145538108912484176e+01
6.425000000000000000e+01,1.040597467870966142e+01,1.526079475835594046e+01,2.240303040283579250e+01
6.426000000000000512e+01,1.088911168965447018e+01,1.564622680304408675e+01,2.344188457307032536e+01
6.426999999999999602e+01,1.135863255800698290e+01,1.593440870149444599e+01,2.456144610936203065e+01
6.428000000000000114e+01,1.180492522234139940e+01,1.610613484441109478e+01,2.574777450594620731e+01
6.429000000000000625e+01,1.221782009029864291e+01,1.614123474512245693e+01,2.698434047238713873e+01
6.429999999999999716e+01,1.258955931891547131e+01,1.602488766465900483e+01,2.825078049747216724e+01
6.431000000000000227e+01,1.290759642619316949e+01,1.575248619355891400e+01,2.951149302236265015e+01
6.432000000000000739e+01,1.316052299758391442e+01,1.532442749983617780e+01,3.073199497496857546e+01
6.432999999999999829e+01,1.333931224982694630e+01,1.474569649271908034e+01,3.188126347968118068e+01
6.434000000000000341e+01,1.343731903094892211e+01,1.402586582264673787e+01,3.293173585737757492e+01
6.434999999999999432e+01,1.345027982026241631e+01,1.317909588127534093e+01,3.385930962540967215e+01
6.435999999999999943e+01,1.337631272836700624e+01,1.222413480147006482e+01,3.464334249761596851e+01
6.437000000000000455e+01,1.321589096567295130e+01,1.118437013411093872e+01,3.526661051385949008e+01
6.437999999999999545e+01,1.296924082937561629e+01,1.009509189394338513e+01,3.571283805113208132e+01
6.439000000000000057e+01,1.264163554117817689e+01,8.993808417659478138e+00,3.597975431389497203e+01
6.440000000000000568e+01,1.224198961639626937e+01,7.910346357255070515e+00,3.607399197578359917e+01
6.440999999999999659e+01,1.177997382802780635e+01,6.870156218135659465e+00,3.600559519213970106e+01
6.442000000000000171e+01,1.126601520675054324e+01,5.894312359112059418e+00,3.578801960000997440e+01
6.443000000000000682e+01,1.071129704092603951e+01,4.999512992409308687e+00,3.543813231814664277e+01
6.443999999999999773e+01,1.012775887659795160e+01,4.198080183661740961e+00,3.497621194700806058e+01
6.445000000000000284e+01,9.528096517489275996e+00,3.497959851910059648e+00,3.442594856875583531e+01
6.446000000000000796e+01,8.924604780188486686e+00,2.900439169828191943e+00,3.381118504690865478e+01
6.446999999999999886e+01,8.326523992907850058e+00,2.399890374788840486e+00,3.314748496296097358e+01
6.448000000000000398e+01,7.742206855572988822e+00,1.991436470287632154e+00,3.244896743806817341e+01
6.448999999999999488e+01,7.178719811213193580e+00,1.668705894793893751e+00,3.172812176214100077e+01
6.450000000000000000e+01,6.641823318588002678e+00,1.423774383747660188e+00,3.099575929045097311e+01
6.451000000000000512e+01,6.135971852192879439e+00,1.247164969563187231e+00,3.026101344363744516e+01
6.451999999999999602e+01,5.664313902256612465e+00,1.127847981627144502e+00,2.953133970770456429e+01
6.453000000000000114e+01,5.228705945209146222e+00,1.053986716365446608e+00,2.881227482710911048e+01
6.454000000000000625e+01,4.829778137698228946e+00,1.020248421421149798e+00,2.810554910484293245e+01
6.454999999999999716e+01,4.467239792393836950e+00,1.020998875549501417e+00,2.741265390183029638e+01
6.456000000000000227e+01,4.140476729061633776e+00,1.050411041668301015e+00,2.673501792331050098e+01
6.457000000000000739e+01,3.848608043488470631e+00,1.103430080275424885e+00,2.607367496533348472e+01
6.457999999999999829e+01,3.590486107480611810e+00,1.175773349448677507e+00,2.542926391475675274e+01
6.459000000000000341e+01,3.364696568862862947e+00,1.263930404846251632e+00,2.480202874924273715e+01
6.459999999999999432e+01,3.169558346591122344e+00,1.365163002152653515e+00,2.419181853957508821e+01
6.460999999999999943e+01,3.002645505685319627e+00,1.477774075711362434e+00,2.359850744823352642e+01
6.462000000000000455e+01,2.862147274745560743e+00,1.600433396969436206e+00,2.302211066362211156e+01
6.462999999999999545e+01,2.747022651558177042e+00,1.731867516680033248e+00,2.246244517774388427e+01
6.464000000000000057e+01,2.656135015074772454e+00,1.871242894599372431e+00,2.191939119200306507e+01
6.465000000000000568e+01,2.588252125413205373e+00,2.018165899485609316e+00,2.139289211720981854e+01
6.465999999999999659e+01,2.542046123856946060e+00,2.172682809099348411e+00,2.088295457357775575e+01
6.467000000000000171e+01,2.516093532855031789e+00,2.335279810204348827e+00,2.038964839072188795e+01
